Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776277360,10,,Aggregated,0.400000,0.000000,33000,33000,33000,34000,34000,34000,34000,34000,34000,34000,34000,14,0,32000,23693.864452928345,262.0643549998931,34276.39708899915,62.857142857142854
1776277361,10,,Aggregated,0.400000,0.000000,32000,33000,33000,33000,34000,34000,34000,34000,34000,34000,34000,17,0,32000,19585.320163293924,106.93011500006833,34276.39708899915,84.94117647058823
1776277362,10,,Aggregated,1.300000,0.000000,31000,33000,33000,33000,34000,34000,34000,34000,34000,34000,34000,19,0,31000,17588.839184526147,106.93011500006833,34276.39708899915,80.78947368421052
1776277363,10,,Aggregated,1.700000,0.000000,900,32000,33000,33000,34000,34000,34000,34000,34000,34000,34000,25,0,900,13565.750563919868,106.93011500006833,34276.39708899915,74.88
1776277364,10,,Aggregated,1.800000,0.000000,1100,31000,33000,33000,34000,34000,34000,34000,34000,34000,34000,28,0,900,12292.27567042842,106.49888499938243,34276.39708899915,93.60714285714286
1776277365,10,,Aggregated,2.200000,0.000000,900,2600,32000,33000,34000,34000,34000,34000,34000,34000,34000,30,0,840,11502.954094399807,106.49888499938243,34276.39708899915,90.4
1776277366,10,,Aggregated,2.200000,0.000000,940,2300,32000,33000,33000,34000,34000,34000,34000,34000,34000,34,0,910,10262.964694999779,106.49888499938243,34276.39708899915,85.76470588235294
1776277367,10,,Aggregated,2.900000,0.000000,840,1400,2600,32000,33000,34000,34000,34000,34000,34000,34000,41,0,840,8606.156005658306,106.49888499938243,34276.39708899915,84.34146341463415
1776277368,10,,Aggregated,3.400000,0.000000,770,1100,2600,32000,33000,34000,34000,34000,34000,34000,34000,43,0,770,8219.168294325353,106.49888499938243,34276.39708899915,83.0
1776277369,10,,Aggregated,3.900000,0.000000,670,940,2300,31000,33000,34000,34000,34000,34000,34000,34000,48,0,670,7396.307366333115,106.49888499938243,34276.39708899915,79.72916666666667
1776277370,10,,Aggregated,3.700000,0.000000,620,940,2000,2600,33000,34000,34000,34000,34000,34000,34000,51,0,620,6971.290979156718,103.85475300063263,34276.39708899915,77.47058823529412
1776277371,10,,Aggregated,3.700000,0.000000,570,900,1400,2300,33000,34000,34000,34000,34000,34000,34000,56,0,530,6380.181916696304,103.85475300063263,34276.39708899915,75.17857142857143
1776277372,10,,Aggregated,3.700000,0.000000,570,910,1100,2300,33000,34000,34000,34000,34000,34000,34000,58,0,530,6178.579739586081,103.85475300063263,34276.39708899915,81.34482758620689
1776277373,10,,Aggregated,3.700000,0.000000,570,840,1100,2000,33000,33000,34000,34000,34000,34000,34000,64,0,570,5646.121706687355,103.85475300063263,34276.39708899915,78.953125
1776277374,10,,Aggregated,4.000000,0.000000,570,770,950,1400,33000,33000,34000,34000,34000,34000,34000,68,0,530,5338.215329764569,103.85475300063263,34276.39708899915,76.98529411764706
1776277375,10,,Aggregated,4.000000,0.000000,570,770,950,1400,33000,33000,34000,34000,34000,34000,34000,68,0,530,5338.215329764569,103.85475300063263,34276.39708899915,76.98529411764706
1776277376,10,,Aggregated,4.000000,0.000000,570,770,940,1100,32000,33000,34000,34000,34000,34000,34000,74,0,570,4959.113299256611,103.85475300063263,34276.39708899915,74.98648648648648
1776277377,10,,Aggregated,3.900000,0.000000,530,750,940,1100,32000,33000,34000,34000,34000,34000,34000,77,0,530,4772.3992386621985,103.85475300063263,34276.39708899915,73.96103896103897
1776277378,10,,Aggregated,3.900000,0.000000,530,750,940,1100,32000,33000,34000,34000,34000,34000,34000,77,0,530,4772.3992386621985,103.85475300063263,34276.39708899915,73.96103896103897
